        1024.00            1.28           0.001 0.0144307103834
        1024.00            1.28           0.004 -0.0452841811996
        1024.00            1.28           0.016 0.0727358206409
        1024.00            1.28           0.064 0.1510562366513
        1024.00            1.28           0.256 0.3078049136348
        1024.00            1.28           1.024 -0.6329573093720
        1024.00            1.28           4.096 1.2484860544332
        1024.00            1.28          16.384 2.5027591043078
        1024.00            1.28          65.536 5.0113119659893
        1024.00            1.28         262.144 -10.0400220595894
        1024.00            1.28        1048.576 20.0626407424730
        1024.00            2.56           0.001 0.0089347565357
        1024.00            2.56           0.004 0.0224819440869
        1024.00            2.56           0.016 -0.0615913537478
        1024.00            2.56           0.064 -0.1173053839758
        1024.00            2.56           0.256 -0.2286865741523
        1024.00            2.56           1.024 -0.4515240789751
        1024.00            2.56           4.096 -0.8972366748767
        1024.00            2.56          16.384 1.7771328799204
        1024.00            2.56          65.536 3.5600302532338
        1024.00            2.56         262.144 7.1258296970973
        1024.00            2.56        1048.576 14.2574309421653
        1024.00            5.12           0.001 -0.0105632849969
        1024.00            5.12           0.004 -0.0007447445802
        1024.00            5.12           0.016 0.0000726013201
        1024.00            5.12           0.064 0.0212151395541
        1024.00            5.12           0.256 -0.0648869710547
        1024.00            5.12           1.024 -0.1461613049202
        1024.00            5.12           4.096 -0.2415391200701
        1024.00            5.12          16.384 -0.5228316789283
        1024.00            5.12          65.536 -1.1282954362825
        1024.00            5.12         262.144 -2.0739444236421
        1024.00            5.12        1048.576 4.1305790497071
        1024.00           10.24           0.001 -0.0006178503532
        1024.00           10.24           0.004 0.0004990768261
        1024.00           10.24           0.016 0.0037337216450
        1024.00           10.24           0.064 0.0113871263177
        1024.00           10.24           0.256 -0.0390877304602
        1024.00           10.24           1.024 -0.0719053958104
        1024.00           10.24           4.096 -0.1377910449489
        1024.00           10.24          16.384 -0.2696885401051
        1024.00           10.24          65.536 -0.5335467753545
        1024.00           10.24         262.144 -1.0612949040622
        1024.00           10.24        1048.576 -2.1168068413339
